item_id	group_id	listing_has_variations	variant_dict	title	description	url	brand	seller_name	image_url	additional_image_urls	availability	price	shipping_price	condition	mpn	gtin	size	material	color	product_category	target_countries	ads_metadata	is_ads_eligible
PALM-915X915X460-PO				Post Pallets - Heavy Duty Storage for uniquely shaped materials and goods - 915x915x460mm - Kite Packaging	A common product in most workplaces, pallets are the ideal solution for a variety of industries when storing products - however, certain types of materials and containers can be difficult to stack on to pallets due to their shape or size. Kite Packaging's range of post pallets provides the ideal solution for awkwardly sized products and materials. Accommodating a wide variety of items, steel post stillages make for easier access to materials or stocked items. The angled steeled corner posts allow products such as pipes, tubing, large boxes and other units with difficult dimensions to be safely stored and retrieved quickly when needed. All of these pallets are manufactured in welded steel with a blue powder coating. All of our pallets are available in a range of sizes to suit many requirements, and we also stock other variations of stillages and pallets, including box pallets ,open fronted pallets and detachable side pallets.	https://www.kitepackaging.co.uk/scp/pallet-stillages/post-pallets/?sfpartno=PALM-915X915X460-PO&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/post-pallets-1l.jpg		in_stock	290.08 GBP	0 GBP	new	PALM-915X915X460-PO	5056731609291	915x915x460mm			packaging > pallet stillages > post pallets	"[""GB""]"	"{""custom_label_0"":""Steel pallet stillages"",""custom_label_1"":""Packroom Equipment"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
FOAM-BOX-4	foam postal boxes	true	"{""size"":""600x400x25mm""}"	White Boxes with Foam Insert - 25 Units per Pack - 600x400x25mm	Foam lined cardboard boxes enable you to dispatch fragile products safely. Often used by the electronics industry to ship components, a foam lined box effectively cushions its contents, minimising the possibility of damage in transit. Ideal for sending fragile items in the post, such as delicate ornaments or plates. These useful mailing boxes come with loose foam inserts that add extra padding and protection to your goods inside the box, as well as holding loose items in place. We stock a selection of white postal boxes with foam inserts in a range of popular sizes.	https://www.kitepackaging.co.uk/scp/postal-boxes/white-foam-lined-boxes/?sfpartno=FOAM-BOX-4&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/foam-lined-boxes-1l.jpg		in_stock	290.51 GBP	0 GBP	new	FOAM-BOX-4	5056731606191	600x400x25mm			packaging > postal boxes > white foam lined boxes	"[""GB""]"	"{""custom_label_0"":""Cardboard envelopes and mailers - Foam Postal Boxes"",""custom_label_1"":""Boxes"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
CFF900X460X460				First Aid Floor Cupboard - 900x460x460mm	Our First Aid Floor cupboards are designed to meet a wide range of first aid requirements within the workplace, employees will be sure to meet their first aid requirements with easily accessible equipment. Our range includes floor standing cupboards, mobile cupboards and a wall mounted medicine cabinet suitable for all working environments.	https://www.kitepackaging.co.uk/scp/cupboards/first-aid-cupboards/?sfpartno=CFF900X460X460&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/CFF900X460X460-1.jpg	https://media.kitepackaging.co.uk/images/product_group/large/firstaid-1l.jpg	in_stock	291.05 GBP	0 GBP	new	CFF900X460X460	5056731610259				packaging > cupboards > first aid cupboards	"[""GB""]"	"{""custom_label_0"":""Cupboards"",""custom_label_1"":""Packroom Equipment"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
CFC700X900X460				CoSHH Floor Cupboard - 700x900x460mm	Our COSHH cupboard range helps users to comply with the control of hazardous substances as demanded by the COSHH regulations. Our range of robust cupboards and cabinets are suitable for all workplace environments includes offices and labs, and enable the separate storage of hazardous substances as stated in the regulations. Our range includes floor standing cupboards, mobile cupboards and wall mounted cabinets to meet all requirements.	https://www.kitepackaging.co.uk/scp/cupboards/coshh-cupboards/?sfpartno=CFC700X900X460&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/CFC700X900X4600-1.jpg	https://media.kitepackaging.co.uk/images/product_group/large/coshh-cupboards-1l.jpg	in_stock	291.34 GBP	0 GBP	new	CFC700X900X460	5056731609833				packaging > cupboards > coSHH cupboards	"[""GB""]"	"{""custom_label_0"":""Cupboards"",""custom_label_1"":""Packroom Equipment"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
CFH700X900X460				Hazardous Floor Cupboard - 700x900x460mm	Our Hazardous Floor Cupboards and cabinets have been designed to allow for the separate storage of hazardous substances such as harmful chemicals and flammable liquid as demanded by the COSHH regulations. The robust and durable construction of the cupboards ensures they are stable and secure, with yellow powder coated with Germ Guard Active Technology Paint.	https://www.kitepackaging.co.uk/scp/cupboards/hazardous-cupboards/?sfpartno=CFH700X900X460&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/CFH700X900X460-1.jpg	https://media.kitepackaging.co.uk/images/product_group/large/hazardous-cupboards-1l.jpg	in_stock	291.35 GBP	0 GBP	new	CFH700X900X460	5056731610747				packaging > cupboards > hazardous cupboards	"[""GB""]"	"{""custom_label_0"":""Cupboards"",""custom_label_1"":""Packroom Equipment"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
WOOL-POUCH-KEH5	Wool Insulation Packaging	true	{}	150 Wool Insulated Pouches & Mailing Bags Bundle - 400 x 500 mm - Thermal Wool Cool & Chilled - Kite Packaging	Kite's range of wool insulation packaging is a low-cost alternative to WoolCool pouches. Made from pure wool felt with a recyclable MDPE inner liner, these pouches deliver reliable cold-chain protection for food, pharmaceuticals and other perishable products. Wool’s natural insulating structure traps air and reduces heat transfer. It outperforms many traditional insulation materials used in food delivery and chilled logistics, and can keep items in the 2–8°C range for up to 48 hours while remaining compostable and low-impact. As part of the bundle, each pouch also comes with a strong, durable double wall box, ensuring that your products stay protected & cool during transportation. Shop our entire wool insulated packaging range, including box bundles today!	https://www.kitepackaging.co.uk/scp/chilled-packaging/wool-insulation-packaging/?sfpartno=WOOL-POUCH-KEH5&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/Wool_Mailing_Bags_0_380x450l.jpg	https://media.kitepackaging.co.uk/images/product_group/large/Ice_pack_in_pouchl.jpg	in_stock	293.04 GBP	0 GBP	new	WOOL-POUCH-KEH5	5056731625628				packaging > chilled packaging > wool Insulation Packaging	"[""GB""]"	"{""custom_label_0"":""Wool insulation packaging"",""custom_label_1"":""Chilled Packaging"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
EPS-15KG SET	Polystyrene boxes	true	{}	40 Polystyrene Shipping Boxes 25L - Inner & Outer Boxes - 550 x 320 x 110 mm Internal - 20 mm Thick Walls - Kite Packaging	Polystyrene boxes from Kite Packaging are lightweight, insulated and moisture-resistant, ideal for food, pharmaceuticals and temperature-sensitive goods. Also known as EPS boxes or styrofoam boxes, they are widely used as polystyrene cool boxes, polystyrene fish boxes, polystyrene freezer boxes and polystyrene food boxes. Available in standard 20 mm or premium 60 mm wall thickness, these recyclable, CFC-free boxes offer excellent insulation and protection. Plus, this bundle includes an outer shipping box, meaning you've got the ideal setup to ship temperature-sensitive food straight away, with ideal thermal efficiency.	https://www.kitepackaging.co.uk/scp/chilled-packaging/polystyrene-boxes/?sfpartno=EPS-15KG+SET&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/590x365x180-standard-boxedl.jpg	https://media.kitepackaging.co.uk/images/product/large/590x365x180-standard-openl.jpg	in_stock	293.52 GBP	0 GBP	new	EPS-15KG SET	5056731624980				packaging > chilled packaging > polystyrene boxes	"[""GB""]"	"{""custom_label_0"":""Polystyrene boxes"",""custom_label_1"":""Boxes"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
PRNT-48VINYL-1C				72 rolls - Printed Packaging Tape - 48mm x 66m	Our custom tape range is the cost effective way to market your company. Print in up to three colours and ensure your packages stand out from the rest.	https://www.kitepackaging.co.uk/scp/custom-tape/custom-48mm-tape/?sfpartno=PRNT-48VINYL-1C	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/tile/medium/custom-plastic48mm-1n.jpg		in_stock	293.76 GBP	0 GBP	new	PRNT-48VINYL-1C	5056731609994				packaging > custom tape > custom 48mm tape	"[""GB""]"	"{""custom_label_0"":""Custom printed tape"",""custom_label_1"":""Packaging Tapes"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
ABS-PAD-200X300	Moisture absorbent pads	true	"{""color"":""White/blue"",""size"":""1000ml - 200 x 300 mm"",""material"":""Plastic""}"	500 Moisture absorbent pads 1000ml - 200 x 300 mm - Kite Packaging	Kite Packaging’s moisture absorbent pads help control excess liquid during chilled storage and transit, reducing moisture build-up that can weaken outer packaging and compromise protection. Designed with a durable blue HDPE top layer and nonwoven backing, these pads provide reliable strength and absorption for temperature-sensitive packaging applications. Available in a range of sizes with absorption capacities up to 1500ml, they are ideal for use with insulated packaging, coolants, and thermal shipping solutions. Suitable for a wide range of general-purpose packaging applications, these absorbent pads help keep packaged goods cleaner, drier, and better protected during storage and delivery. Choose from multiple pad sizes to suit different packaging requirements and absorbency needs.	https://www.kitepackaging.co.uk/scp/chilled-packaging/moisture-absorbent-pads/?sfpartno=ABS-PAD-200X300&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/moisture-absorbent-witheps2l.jpg	https://media.kitepackaging.co.uk/images/product/large/200%20x%20300l.jpg	in_stock	294.00 GBP	0 GBP	new	ABS-PAD-200X300	5056731625963	1000ml - 200 x 300 mm	Plastic	White/blue	packaging > chilled packaging > moisture absorbent pads	"[""GB""]"	"{""custom_label_0"":""Moisture absorbent pads"",""custom_label_1"":""Chilled Packaging"",""custom_label_4"":""rest""}"	true
PRNT-24ACRYLIC-1C				144 rolls - Custom Printed Tape - 24mm x 66m	Our 24mm x 66m custom printed acrylic tape is 54 micron thick. This custom printed tape is ideal for brand promotion and Indicating statuses of packaged goods.	https://www.kitepackaging.co.uk/scp/custom-tape/custom-24mm-tape/?sfpartno=PRNT-24ACRYLIC-1C	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/tile/medium/custom-plastic25mm-1n.jpg		in_stock	296.57 GBP	0 GBP	new	PRNT-24ACRYLIC-1C	5056731608492				packaging > custom tape > custom 24mm tape	"[""GB""]"	"{""custom_label_0"":""Custom printed tape"",""custom_label_1"":""Packaging Tapes"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
F-WS-33/26	U tulip edge protection	true	"{""size"":""Windscreen profile edge protection - 26 x 3 x 33 x 11mm""}"	Windscreen profile edge protection - 26 x 3 x 33 x 11mm - pack of 1 coil (460 meters) - Kite Packaging	Specially engineered corner protection, with U channel design. Manufactured from polyethylene low-density foam, flexible material with tight grip strength. Used to protect furniture edges, picture frames, and glass edges.	https://www.kitepackaging.co.uk/scp/corner-and-edge-protection/u-tulip-edge-protection/?sfpartno=F-WS-33%2f26&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/foam_windscreen_edge_protection_blue_lrl.jpg	https://media.kitepackaging.co.uk/images/product_group/large/foam_windscreen_edge_protection_hero_lrl.jpg	in_stock	297.32 GBP	0 GBP	new	F-WS-33/26	5056731619238	Windscreen profile edge protection - 26 x 3 x 33 x 11mm			packaging > corner and edge protection > u tulip edge protection	"[""GB""]"	"{""custom_label_0"":""Corner & edge protection - U tulip"",""custom_label_1"":""Foam Protection"",""custom_label_2"":""Mid"",""custom_label_4"":""head""}"	true
BOXLINER-141414H				60 Premium Double Wall Insulated Boxes - 346 x 346 x 336 mm - Box Including Liner - Kite Packaging	Our insulated box liners are ideal for maintaining the temperature of packaged goods. By simply placing your hands inside the liner and pulling the two corners inwards to create a box shape you can place the cost-effective foil liners into a box with the same dimensions, it creates an effective inner thermal environment that keeps pharmaceuticals and temperature sensitive goods such as milk, fruit, meat or fish cold. As well as being more flexible than polystyrene alternatives there is far less material, making the insulated box liner more environmentally friendly and simpler for the end user to dispose of.	https://www.kitepackaging.co.uk/scp/chilled-packaging/insulated-box-liners/?sfpartno=BOXLINER-141414H	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/insulated-box-liners-1l.jpg	https://media.kitepackaging.co.uk/images/product_group/large/insulated-box-liners-3l.jpg	in_stock	297.43 GBP	0 GBP	new	BOXLINER-141414H	5056731611027				packaging > chilled packaging > insulated box liners	"[""GB""]"	"{""custom_label_0"":""Insulated box liners"",""custom_label_1"":""Boxes"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
RA2000X950X600E	Warehouse shelving	true	"{""size"":""Long span shelving extension bay 2000x950x600 Including 3 Chipboard Shelves 500kg per shelf""}"	3-Tier Long Span Shelving Extension Bay - 2000 x 950 x 600 mm - 500 kg/Shelf Load - Kite Packaging	Looking for durable shelving units that last a lifetime while also offering great value for money? Check out our shelving range. Contructed from corrosion-resistant steel and strong fibreboard shelves, these units are perfect for business and industrial storage. We offer a variety of specifications, meaning you can find the perfect size for your business needs. We know you need your storage solution up-and-running as soon as possible, so our shelves have a quick boltless assembly, making them super simple to set up. This range is ideal for officies, warehouses, workshops, factories and much more.	https://www.kitepackaging.co.uk/scp/packroom-equipment/warehouse-shelving/?sfpartno=RA2000X950X600E&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/Longspan_Shelving_Starter_&_Extension_Bay_950_1l.jpg	https://media.kitepackaging.co.uk/images/product/large/Longspan_Shelving_Starter_950_1l.jpg	in_stock	298.64 GBP	0 GBP	new	RA2000X950X600E	5056731624324	Long span shelving extension bay 2000x950x600 Including 3 Chipboard Shelves 500kg per shelf			packaging > packroom equipment > warehouse shelving	"[""GB""]"	"{""custom_label_0"":""Warehouse shelving"",""custom_label_1"":""Packroom Equipment"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
CPB1/1C				Pallet Box - Full Container Size - Pack Of 5	Highly recommended by export companies for the transportation of heavy goods, our cardboard pallet boxes are cap and sleeve style and manufactured from high quality, durable double wall board. Favoured by hauliers for the distribution of goods via road, rail, air and sea, cardboard pallet boxes are designed to maximise the use of space in shipping containers, and can be quickly and easily collapsed for storage or the return journey. Kite Packaging offers a selection of rigid pallet boxes for sale, including half and full standard container pallet boxes, as well as half and full euro pallet boxes complete with pallets. Pallet boxes are designed for heavy items, providing a strong, reliable and protective means of shipping and exporting goods. The size ensures that the made-up pallet boxes will fit onto shipping containers without any loss of space. Supplied as a composite pack, with a bottom tray mounted on a 2-way entry timber pallet, and a strong corrugated sleeve and cap. The cardboard box is made from strong double wall stitched corrugated board. The wooden pallet has been heat treated and conforms to export standards.	https://www.kitepackaging.co.uk/scp/boxes/cardboard-pallet-boxes/?sfpartno=CPB1%2f1C	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/pallet-boxes-new-2l.jpg	https://media.kitepackaging.co.uk/images/product_group/large/pallet-boxes-new-3l.jpg	in_stock	301.21 GBP	0 GBP	new	CPB1/1C	5056731604777				packaging > boxes > cardboard pallet boxes	"[""GB""]"	"{""custom_label_0"":""Pallet boxes"",""custom_label_1"":""Pallets"",""custom_label_2"":""Mid"",""custom_label_4"":""head""}"	true
PBENCH-1800X900				Standard packing bench with roll holder	These packing benches feature a roll holder. They are ideal for garages and warehouses and are easy to move and transport around the workplace. These packing benches are supplied flat-packed and can be easily assembled by following our step-by-step instructions.	https://www.kitepackaging.co.uk/scp/workstations-and-benches/standard-packing-benches/?sfpartno=PBENCH-1800X900&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/stnd-packing-bench-1.jpg		in_stock	301.55 GBP	0 GBP	new	PBENCH-1800X900	5056731616725				packaging > workstations and benches > standard packing benches	"[""GB""]"	"{""custom_label_0"":""Packing stations and benches"",""custom_label_1"":""Packroom Equipment"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
PRNT-48VINYL-2C				Custom Printed Tape - Vinyl, 2 Colour Print - 72 Rolls - 48mmx66m - Kite Packaging	With our line of custom 48mm tape, you have the choice of tape material (be it Acrylic (PP), Hot melt (PP), or Vinyl (PVC)), ability to select how many colours are in your artwork (up to 3 colour prints), and enter the number of rolls you require.	https://www.kitepackaging.co.uk/scp/custom-tape/custom-48mm-tape/?sfpartno=PRNT-48VINYL-2C&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/stnd-printed-tapes-1l.jpg		in_stock	302.40 GBP	0 GBP	new	PRNT-48VINYL-2C	5056731613182	48mmx66m			packaging > custom tape > custom 48mm tape	"[""GB""]"	"{""custom_label_0"":""Custom printed tape"",""custom_label_1"":""Packaging Tapes"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
PALM-915X915X610-PO				Post Pallets - Heavy Duty Storage for uniquely shaped materials and goods - 915x915x610mm	A common product in most workplaces, pallets are the ideal solution for a variety of industries when storing products - however, certain types of materials and containers can be difficult to stack on to pallets due to their shape or size. Kite Packaging's range of post pallets provides the ideal solution for awkwardly sized products and materials. Accommodating a wide variety of items, steel post stillages make for easier access to materials or stocked items. The angled steeled corner posts allow products such as pipes, tubing, large boxes and other units with difficult dimensions to be safely stored and retrieved quickly when needed. All of these pallets are manufactured in welded steel with a blue powder coating. All of our pallets are available in a range of sizes to suit many requirements, and we also stock other variations of stillages and pallets, including box pallets ,open fronted pallets and detachable side pallets.	https://www.kitepackaging.co.uk/scp/pallet-stillages/post-pallets/?sfpartno=PALM-915X915X610-PO&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/post-pallets-1l.jpg		in_stock	302.47 GBP	0 GBP	new	PALM-915X915X610-PO	5056731609345	915x915x610mm		BLUE	packaging > pallet stillages > post pallets	"[""GB""]"	"{""custom_label_0"":""Steel pallet stillages"",""custom_label_1"":""Packroom Equipment"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
SHRINK-MCH-450-KIT	Heat shrink film systems	true	"{""size"":""450mm I bar heat sealer kit""}"	450mm I bar heat sealer kit - Kite Packaging	Our I-bar sealer kits have been designed as a complete desktop shrink kit, ideal for wrapping DVDs, games and other small items. They provide the operator with a shrink sealer (which cuts and seals the shrink film), an unrolling device, a gun holder and a heat shrink gun, for the ultimate all-in-one shrink solution for small and medium items. All models come with a 12-month guarantee and can shrink wrap up to 120 items per hour.	https://www.kitepackaging.co.uk/scp/heat-shrink-wrap/heat-shrink-film-systems/?sfpartno=SHRINK-MCH-450-KIT&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/ibar_shrink_film_heat_film_gun_2l.jpg	https://media.kitepackaging.co.uk/images/product_group/large/Heat-gun-and-dispenser-in-use-LRl.jpg	in_stock	304.40 GBP	0 GBP	new	SHRINK-MCH-450-KIT	5056731622504	450mm I bar heat sealer kit			packaging > heat shrink wrap > heat shrink film systems	"[""GB""]"	"{""custom_label_0"":""Heat shrink machines & equipment"",""custom_label_1"":""Heat Shrink & Vacuum"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
SHRINK-RIP-NOZ				Ripack Combustion Nozzle - For 2200 and 3000 Ripack Heat Shrink Gun Models	When it comes to heat shrinking pallets, we know how important it is for businesses to have the ultimate heat shrinking equipment at the ready. For our pallet shrink guns, it is vital that they have all the necessary parts to allow for the effective stabilising of loads. We have all the parts you may need readily available so that when something on your Ripack or Kite gun needs replacing, you can get what you need with the click of a mouse.	https://www.kitepackaging.co.uk/scp/heat-shrink-wrap/pallet-shrink-film-systems-spare-parts/?sfpartno=SHRINK-RIP-NOZ&sfunit=y	Ripack	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/combustionnozzle-1.jpg		in_stock	304.90 GBP	0 GBP	new	SHRINK-RIP-NOZ					packaging > heat shrink wrap > pallet shrink film systems spare parts	"[""GB""]"	"{""custom_label_0"":""Heat shrink machines & equipment"",""custom_label_1"":""Heat Shrink & Vacuum"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
SHRINK-RIP-NOZ-2100				Ripack Combustion Nozzle - 2100 Model - Spare Part for Ripack Heat Shrink Guns	A combustion nozzle for Ripack 2100 heat shrink gun.	https://www.kitepackaging.co.uk/scp/heat-shrink-wrap/pallet-shrink-film-systems-spare-parts/?sfpartno=SHRINK-RIP-NOZ-2100&sfunit=y	Ripack	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/ripack_2100_nozzle_closel.jpg		in_stock	304.90 GBP	0 GBP	new	SHRINK-RIP-NOZ-2100					packaging > heat shrink wrap > pallet shrink film systems spare parts	"[""GB""]"	"{""custom_label_0"":""Heat shrink machines & equipment"",""custom_label_1"":""Heat Shrink & Vacuum"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
STL-960X495X1100-2				Economy Light Duty Shelf Truck 2 Tier - 960x495x1100mm	Kite Packaging Economy Light Duty and Heavy-Duty Shelf Trucks assist in transporting items between areas providing a solution that works well in all environments. Popular and versatile in a variety of industries and tough enough to withstand knocks and bumps. Their adaptable functionality makes them an efficient way to pick up and drop of items that can be used virtually anywhere and provide benefits in every work area.	https://www.kitepackaging.co.uk/scp/trucks-and-trolleys/shelf-trucks/?sfpartno=STL-960X495X1100-2&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/STL-960X495X1100-2-1.jpg	https://media.kitepackaging.co.uk/images/product_group/large/shelf-trucks-2l.jpg	in_stock	306.58 GBP	0 GBP	new	STL-960X495X1100-2	5056731605293				packaging > trucks and trolleys > shelf trucks	"[""GB""]"	"{""custom_label_0"":""Trucks and trolleys"",""custom_label_1"":""Packroom Equipment"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
SHRINK-EXT-870				Ripack Angled Extension (870mm) - Extension for Ripack 2200 & 3000 Heat Shrink Guns	A pallet shrink wrap system enables you to improve the stability of pallet loads, securing cartons and boxes to form a safe and secure load. As a heavyweight alternative to standard stretch pallet wrap, pallet shrink wrap allows you to safely secure even the most obscure shaped items to a pallet in preparation for shipping. We stock two different types of heat shrink gun, Ripack and Kite branded, suitable for all kinds of warehousing and logistics operations. The guns are a heat source when applying shrink wrap to a pallet, when heat is given, the wrap begins securely hug and attach to the pallet, ultimately minimising movement of goods in transit. Because of the heating element involved, safety goggles and gloves are recommended when using the guns, and when you buy from Kite, these are included with the tool. We have tailored our heat shrink offering so that you can purchase all three elements including the gun, gas cylinder trolley and heat shrink wrap roll dispenser all in one place – we also stock several types of heat shrink wrap, including pallet covers. Kite Packaging pallet heat shrink gun Our best value heat shrink gun made in Britain is a great alternative to the leading system in our industry. The Kite Packaging heat shrink gun offers advanced aerodynamics that ensures even heat distribution over a wide area. As a result, a thinner and less expensive film can be used, ideal when keeping to a budget. Ergonomically designed to fit comfortably into the user’s hand, this allows the gun to be used for extended periods of time, making it the perfect tool for when you have a high volume throughput. The power output of this gun is 32Kw.	https://www.kitepackaging.co.uk/scp/heat-shrink-wrap/pallet-shrink-film-systems/?sfpartno=SHRINK-EXT-870&sfunit=y	Ripack	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/ext-wand-3l.jpg		in_stock	308.48 GBP	0 GBP	new	SHRINK-EXT-870					packaging > heat shrink wrap > pallet shrink film systems	"[""GB""]"	"{""custom_label_0"":""Heat shrink machines & equipment"",""custom_label_1"":""Heat Shrink & Vacuum"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
PRNT-24HOTMELT-1C				144 rolls - Custom Tape - 24mm x 66m	Our 24mm x 66m custom printed hotmelt tape is 48 micron thick. Choose from a range of tape adhesives, materials and widths and use our online platform to create your custom printed tape in three simple steps.	https://www.kitepackaging.co.uk/scp/custom-tape/custom-24mm-tape/?sfpartno=PRNT-24HOTMELT-1C	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/tile/medium/custom-plastic25mm-1n.jpg		in_stock	308.66 GBP	0 GBP	new	PRNT-24HOTMELT-1C	5056731608508				packaging > custom tape > custom 24mm tape	"[""GB""]"	"{""custom_label_0"":""Custom printed tape"",""custom_label_1"":""Packaging Tapes"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
PALM-610X610X460-OF				Open Fronted Pallet - 610x610x460mm	Commonly used in manufacturing plants for the storage of finished parts and work in progresses, our range of open front steel pallets with 3 mesh sides and a solid base, are extremely heavy duty and can hold a capacity of products up to 1000kg. Ensure the products you need are kept in one location with these heavy duty storage units.	https://www.kitepackaging.co.uk/scp/pallet-stillages/open-fronted-pallets/?sfpartno=PALM-610X610X460-OF&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/openfronted-pallets-1l.jpg	https://media.kitepackaging.co.uk/images/product_group/large/openfronted-pallets-4l.jpg	in_stock	312.06 GBP	0 GBP	new	PALM-610X610X460-OF	5056731603107				packaging > pallet stillages > open fronted pallets	"[""GB""]"	"{""custom_label_0"":""Steel pallet stillages"",""custom_label_1"":""Packroom Equipment"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
PALM-915X915X760-PO				Post Pallets - Heavy Duty Storage for uniquely shaped materials and goods - 915x915x760mm	A common product in most workplaces, pallets are the ideal solution for a variety of industries when storing products - however, certain types of materials and containers can be difficult to stack on to pallets due to their shape or size. Kite Packaging's range of post pallets provides the ideal solution for awkwardly sized products and materials. Accommodating a wide variety of items, steel post stillages make for easier access to materials or stocked items. The angled steeled corner posts allow products such as pipes, tubing, large boxes and other units with difficult dimensions to be safely stored and retrieved quickly when needed. All of these pallets are manufactured in welded steel with a blue powder coating. All of our pallets are available in a range of sizes to suit many requirements, and we also stock other variations of stillages and pallets, including box pallets ,open fronted pallets and detachable side pallets.	https://www.kitepackaging.co.uk/scp/pallet-stillages/post-pallets/?sfpartno=PALM-915X915X760-PO&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/post-pallets-1l.jpg		in_stock	312.07 GBP	0 GBP	new	PALM-915X915X760-PO	5056731609390	915x915x760mm		RED	packaging > pallet stillages > post pallets	"[""GB""]"	"{""custom_label_0"":""Steel pallet stillages"",""custom_label_1"":""Packroom Equipment"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
PRNT-72VINYL-1C				48 rolls - Printed Vinyl Packaging Tape - 72mm x 66m	Our custom tape range is the cost effective way to market your company. Print in up to three colours and ensure your packages stand out from the rest.	https://www.kitepackaging.co.uk/scp/custom-tape/custom-72mm-tape/?sfpartno=PRNT-72VINYL-1C	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/tile/medium/custom-plastic78mm-1n.jpg		in_stock	313.27 GBP	0 GBP	new	PRNT-72VINYL-1C	5056731610006				packaging > custom tape > custom 72mm tape	"[""GB""]"	"{""custom_label_0"":""Custom printed tape"",""custom_label_1"":""Packaging Tapes"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
PRNT-48VINYL-3C				Custom Printed Tape - Vinyl, 3 Colour Print - 72 Rolls - 48mmx66m - Kite Packaging	With our line of custom 48mm tape, you have the choice of tape material (be it Acrylic (PP), Hot melt (PP), or Vinyl (PVC)), ability to select how many colours are in your artwork (up to 3 colour prints), and enter the number of rolls you require.	https://www.kitepackaging.co.uk/scp/custom-tape/custom-48mm-tape/?sfpartno=PRNT-48VINYL-3C&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/stnd-printed-tapes-1l.jpg		in_stock	315.04 GBP	0 GBP	new	PRNT-48VINYL-3C	5056731613199	48mmx66m			packaging > custom tape > custom 48mm tape	"[""GB""]"	"{""custom_label_0"":""Custom printed tape"",""custom_label_1"":""Packaging Tapes"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
